Ano;Marcador;Órgão;Unidade Orçamentária;Programa;Ação;Localizador;Plano Orçamentário;Esfera;Função;Subfunção;IDUso;Fonte;Grupo Despesa;Modalidade;Natureza Despesa;Resultado Primário;Tipo Crédito;Ano Referência;Dotação Inicial;Dotação Atual;Empenhado;Liquidado;Pago;Bloqueado
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26419 - Instituto Federal do Rio Grande do Sul;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903944 - SERVICOS DE AGUA E ESGOTO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;113208,3;7631,96;7274,75;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26419 - Instituto Federal do Rio Grande do Sul;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903977 - VIGILANCIA OSTENSIVA/MONITORADA/RASTREAMENTO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;71837,73;63134,61;50223,58;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26419 - Instituto Federal do Rio Grande do Sul;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903978 - LIMPEZA E CONSERVACAO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;48700;48700;43343;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26420 - Instituto Federal Farroupilha;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;2202020;0;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26420 - Instituto Federal Farroupilha;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903019 - MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;10833;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26420 - Instituto Federal Farroupilha;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903024 - MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;194846,37;65946,09;61327,81;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26420 - Instituto Federal Farroupilha;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903025 - MATERIAL P/ MANUTENCAO DE BENS MOVEIS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;29720;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26420 - Instituto Federal Farroupilha;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903031 - SEMENTES, MUDAS DE PLANTAS E INSUMOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;37108;11608;11608;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26420 - Instituto Federal Farroupilha;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903701 - APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;120003,45;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26420 - Instituto Federal Farroupilha;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903704 - MANUTENCAO E CONSERVACAO DE BENS IMOVEIS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;531286,18;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26420 - Instituto Federal Farroupilha;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903916 - MANUTENCAO E CONSERV. DE BENS IMOVEIS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;897195;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26420 - Instituto Federal Farroupilha;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903917 - MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;66280;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26420 - Instituto Federal Farroupilha;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903943 - SERVICOS DE ENERGIA ELETRICA;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;307815;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);26000 - Ministério da Educação;26420 - Instituto Federal Farroupilha;5112 - Educação Profissional e Tecnológica que Transforma;20RL - Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;12 - Educação;363 - Ensino Profissional;8 - Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação;3008 - Educação Pública, com Prioridade para a Educação Básica;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903962 - SERVICOS DE PRODUCAO INDUSTRIAL;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;6902,66;0;0;0
